capsule,scenario,protocol,dwell,arm,arm_order,variant,topic,eval_pool,mean_ms,median_ms,sd_ms,n_iters,iters,binary,cell_id
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,52.185,51.162,4.527,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,51.838,52.032,2.179,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-081501_perlmutter_4fa85d76,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,lcb,lcb,52.944,52.716,2.000,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,lcb,lcb,52.737,52.010,2.553,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,lcb,lcb,53.007,52.877,1.739,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,lcb,lcb,52.581,51.958,2.578,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-081501_perlmutter_4fa85d76,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,philosophy,philosophy,51.353,50.921,1.973,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,philosophy,philosophy,50.870,51.123,1.263,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,philosophy,philosophy,51.612,51.572,2.034,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,philosophy,philosophy,51.201,51.121,1.871,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-081501_perlmutter_4fa85d76,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,proLaw,proLaw,51.233,51.215,2.346,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,proLaw,proLaw,51.551,51.286,1.883,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,proLaw,proLaw,51.972,51.639,2.274,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 full-orbit swap OVL d4,7,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025,proLaw,proLaw,51.223,50.526,2.373,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swapall_rp4_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,clinical,clinical,51.666,51.237,1.926,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,clinical,clinical,51.934,51.752,1.538,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,clinical,clinical,52.257,52.431,1.740,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,clinical,clinical,52.804,52.714,1.832,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,colmath,colmath,51.729,50.475,5.781,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,colmath,colmath,50.041,49.897,1.405,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,colmath,colmath,50.254,50.014,1.134,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,colmath,colmath,50.223,49.652,1.350,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,elecEng,elecEng,51.735,51.511,2.174,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,elecEng,elecEng,51.694,51.693,1.485,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,elecEng,elecEng,51.475,51.504,1.326,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,elecEng,elecEng,51.278,50.795,1.675,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsPsych,hsPsych,52.754,52.299,1.753,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsPsych,hsPsych,53.188,53.286,1.668,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsPsych,hsPsych,52.770,52.535,2.222,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsPsych,hsPsych,53.796,54.143,2.050,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,50.965,50.501,1.286,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,51.560,51.433,1.586,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,50.564,50.451,1.455,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,51.486,51.499,1.866,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,lcb,lcb,52.992,52.759,1.457,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,lcb,lcb,54.492,52.942,6.864,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,lcb,lcb,52.445,52.136,1.772,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,lcb,lcb,52.169,52.129,1.415,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,philosophy,philosophy,51.162,51.295,1.263,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,philosophy,philosophy,50.919,50.529,1.816,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,philosophy,philosophy,50.718,50.371,1.493,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,philosophy,philosophy,50.706,50.161,2.267,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,proLaw,proLaw,52.095,51.384,1.905,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,proLaw,proLaw,51.596,51.829,1.473,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,proLaw,proLaw,51.376,51.527,1.341,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-235212_perlmutter_0254c455,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap SEQ d4,10,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025,proLaw,proLaw,51.988,51.728,2.404,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_noov_p2p_r2_pv3c_eps025_trace-0712af_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,clinical,clinical,51.440,51.172,1.368,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,clinical,clinical,52.044,52.402,1.258,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,clinical,clinical,51.266,51.310,2.044,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,clinical,clinical,52.279,52.079,1.491,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-356bcd_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,colmath,colmath,49.835,49.872,1.337,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,colmath,colmath,49.720,49.789,1.459,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,colmath,colmath,49.657,49.525,1.318,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,colmath,colmath,50.386,50.429,1.535,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-c16ab5_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,elecEng,elecEng,51.270,51.301,1.769,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,elecEng,elecEng,52.893,51.006,7.309,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,elecEng,elecEng,50.975,50.831,1.510,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,elecEng,elecEng,50.950,50.656,1.480,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-931acd_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsPsych,hsPsych,51.801,51.754,1.569,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsPsych,hsPsych,53.093,52.998,0.737,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsPsych,hsPsych,51.614,51.498,0.939,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsPsych,hsPsych,52.916,53.023,1.451,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-27e29c_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,50.226,49.956,1.218,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,51.544,51.219,1.500,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,50.825,50.922,1.196,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,hsWorldHist,hsWorldHist,51.111,50.798,1.827,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-16cdac_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,lcb,lcb,51.879,51.737,1.205,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-223848_perlmutter_722a718c,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,lcb,lcb,51.952,51.598,1.232,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-223901_perlmutter_2b4c97c0,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,lcb,lcb,52.558,52.531,1.081,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-231639_perlmutter_e7f0c6ef,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,lcb,lcb,51.700,51.697,1.283,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-245f17_b64_k8_isolated
20260915-220415_perlmutter_e357608b,S-A seen-8,reset-proxy (per-topic cell),4,1+2 one-round swap OVL d4,11,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025,philosophy,philosophy,50.544,50.152,1.199,16,16,d3bb40c7/a0c60c75,ablation_l01_s2_swap_t1_rp4_p2p_r2_pv3c_eps025_trace-dc9a78_b64_k8_isolated
