capsule,scenario,protocol,dwell,arm,arm_order,variant,topic,eval_pool,mean_ms,median_ms,sd_ms,n_iters,iters,binary,cell_id
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsPsych,hsPsych,57.815,57.627,1.700,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsPsych,hsPsych,57.002,56.426,1.764,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsWorldHist,hsPsych,55.112,55.596,0.955,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsWorldHist,hsPsych,54.872,55.003,1.210,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsWorldHist,hsPsych,55.622,55.503,0.809,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,philosophy,hsPsych,53.383,53.374,0.432,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,philosophy,hsPsych,54.169,54.120,0.626,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,philosophy,hsPsych,54.131,54.294,1.115,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,proLaw,hsPsych,66.923,66.249,1.379,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,proLaw,hsPsych,65.430,66.004,1.909,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,proLaw,hsPsych,66.885,66.787,1.586,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,ALL,hsPsych,55.762,55.327,2.688,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,ALL,hsPsych,55.601,54.323,3.527,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,ALL,hsPsych,55.521,54.469,2.851,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsPsych,hsPsych,56.212,55.964,1.051,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsPsych,hsPsych,54.804,54.542,1.395,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsPsych,hsPsych,55.017,54.948,0.579,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsWorldHist,hsPsych,53.947,53.948,0.573,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsWorldHist,hsPsych,54.337,54.323,0.960,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsWorldHist,hsPsych,53.815,53.897,0.408,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,philosophy,hsPsych,53.285,52.768,1.573,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,philosophy,hsPsych,52.158,52.050,0.520,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,philosophy,hsPsych,53.287,53.066,1.016,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,proLaw,hsPsych,59.602,59.876,0.791,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,proLaw,hsPsych,61.105,60.519,1.497,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,proLaw,hsPsych,59.967,59.803,1.746,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,ALL,hsPsych,54.303,52.614,3.525,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,ALL,hsPsych,53.883,52.359,3.237,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,ALL,hsPsych,53.659,52.331,3.598,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsPsych,hsPsych,52.137,52.162,1.204,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsPsych,hsPsych,51.476,51.384,0.586,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsPsych,hsPsych,50.942,50.965,0.897,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsWorldHist,hsPsych,52.111,52.101,0.506,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsWorldHist,hsPsych,52.666,51.967,2.286,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsWorldHist,hsPsych,51.718,52.231,1.282,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,philosophy,hsPsych,53.755,52.220,3.707,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,philosophy,hsPsych,52.396,52.506,0.320,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,philosophy,hsPsych,52.385,52.312,1.017,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,proLaw,hsPsych,59.208,59.296,0.628,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,proLaw,hsPsych,58.994,59.025,0.788,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,proLaw,hsPsych,59.590,59.846,0.588,4,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,ALL,hsPsych,57.361,52.701,14.649,16,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,ALL,hsPsych,53.844,52.658,3.000,16,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,ALL,hsPsych,53.193,51.981,3.079,16,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,hsPsych,hsPsych,52.282,52.376,1.227,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,hsPsych,hsPsych,51.850,51.838,1.444,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,hsPsych,hsPsych,51.457,51.301,0.692,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,hsWorldHist,hsPsych,67.057,52.126,26.616,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,hsWorldHist,hsPsych,52.710,52.143,1.194,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,hsWorldHist,hsPsych,52.115,51.795,1.724,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,philosophy,hsPsych,52.141,52.206,0.676,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,philosophy,hsPsych,52.154,52.545,1.062,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,philosophy,hsPsych,51.106,51.078,0.832,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-185806_perlmutter_2cd9ed63,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,proLaw,hsPsych,57.964,57.668,0.762,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-192521_perlmutter_f644dd6e,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,proLaw,hsPsych,58.660,58.625,0.235,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-193713_perlmutter_a91a8c37,S-B unseen-4,schedule (carried-over placement),1,1+2 one-round swap OVL,9,ours_l01_s2_swap_p2p_t1_r2,proLaw,hsPsych,58.095,58.311,1.104,4,16,505e4bed/4f66d1c4,ours_l01_s2_swap_p2p_t1_r2_trace-126841_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,ALL,hsPsych,56.709,55.033,5.303,16,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,ALL,hsPsych,56.547,54.793,5.107,16,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,ALL,hsPsych,56.076,54.032,4.686,16,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,hsPsych,hsPsych,55.514,55.358,0.883,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,hsPsych,hsPsych,57.265,56.243,2.640,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,hsPsych,hsPsych,55.586,55.704,1.053,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,hsWorldHist,hsPsych,52.706,52.894,1.657,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,hsWorldHist,hsPsych,52.830,52.457,1.179,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,hsWorldHist,hsPsych,52.777,52.858,0.867,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,philosophy,hsPsych,53.395,52.555,1.972,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,philosophy,hsPsych,51.978,51.814,1.151,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,philosophy,hsPsych,52.265,52.383,1.317,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,proLaw,hsPsych,65.221,65.589,2.042,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,proLaw,hsPsych,64.116,64.307,1.463,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,COMET,0,l01_allgather_dense,proLaw,hsPsych,63.674,63.941,0.922,4,16,505e4bed/4f66d1c4,l01_allgather_dense_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,ALL,hsPsych,53.902,53.741,2.626,16,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,ALL,hsPsych,53.768,53.513,3.125,16,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,ALL,hsPsych,54.081,53.904,2.629,16,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,hsPsych,hsPsych,53.929,53.931,0.225,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,hsPsych,hsPsych,53.508,54.009,1.527,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,hsPsych,hsPsych,53.547,53.340,2.476,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,hsWorldHist,hsPsych,52.345,52.044,0.918,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,hsWorldHist,hsPsych,52.339,52.310,1.373,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,hsWorldHist,hsPsych,52.078,51.899,1.369,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,philosophy,hsPsych,51.362,51.376,0.582,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,philosophy,hsPsych,50.866,51.225,1.421,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,philosophy,hsPsych,53.096,53.039,1.270,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-190517_perlmutter_7c25c4c7,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,proLaw,hsPsych,57.971,57.975,0.958,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,proLaw,hsPsych,58.357,57.997,1.111,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,1 token-comm overlap,1,l01_slipstream,proLaw,hsPsych,57.605,57.770,0.596,4,16,505e4bed/4f66d1c4,l01_slipstream_trace-bf9cc4_b64_k8_isolated
20260902-183447_perlmutter_9d6bcf40,S-B unseen-4,schedule (carried-over placement),4,2 placement only (pr0),2,ablation_l01_pr0_pv2_r2,ALL,hsPsych,60.754,57.863,6.097,16,16,505e4bed/4f66d1c4,ablation_l01_pr0_pv2_r2_trace-bf9cc4_b64_k8_isolated
20260902-193121_perlmutter_d16e05aa,S-B unseen-4,schedule (carried-over placement),4,2 placement only (pr0),2,ablation_l01_pr0_pv2_r2,ALL,hsPsych,60.540,57.359,6.499,16,16,505e4bed/4f66d1c4,ablation_l01_pr0_pv2_r2_trace-bf9cc4_b64_k8_isolated
20260902-194313_perlmutter_30bf8f78,S-B unseen-4,schedule (carried-over placement),4,2 placement only (pr0),2,ablation_l01_pr0_pv2_r2,ALL,hsPsych,60.549,57.422,6.730,16,16,505e4bed/4f66d1c4,ablation_l01_pr0_pv2_r2_trace-bf9cc4_b64_k8_isolated
20260902-183447_perlmutter_9d6bcf40,S-B unseen-4,schedule (carried-over placement),4,2 placement only (pr0),2,ablation_l01_pr0_pv2_r2,hsPsych,hsPsych,58.167,58.252,0.338,4,16,505e4bed/4f66d1c4,ablation_l01_pr0_pv2_r2_trace-bf9cc4_b64_k8_isolated
