nodes,model,budget_mib,cell_id,expert,copies,rank,node,rows,t1_self,t2_node,t3_remote,t4_forced,gpu_load,cap
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,14,1,18,4,297,4,20,184,89,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,61,1,18,4,524,9,37,306,172,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,128,3,18,4,544,42,64,438,0,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,207,1,18,4,227,2,7,113,105,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,218,2,18,4,255,11,30,214,0,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,231,2,18,4,921,30,59,695,137,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,275,1,18,4,144,2,7,102,33,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,278,1,18,4,192,1,9,114,68,3104,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,0,2,19,4,873,26,80,767,0,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,19,7,19,4,436,46,153,237,0,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,33,1,19,4,271,6,18,148,99,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,152,1,19,4,111,1,7,53,50,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,177,2,19,4,421,13,24,304,80,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,195,1,19,4,91,1,5,56,29,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,324,1,19,4,491,11,25,284,171,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,337,1,19,4,323,3,13,214,93,3017,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,35,2,20,5,422,16,34,372,0,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,110,8,20,5,362,51,176,135,0,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,191,1,20,5,82,1,8,46,27,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,232,1,20,5,201,4,12,129,56,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,235,1,20,5,6,0,1,3,2,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,267,1,20,5,337,2,19,220,96,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,301,2,20,5,480,16,55,409,0,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,331,2,20,5,445,20,24,401,0,2335,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,5,1,21,5,4,0,0,4,0,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,59,2,21,5,336,11,37,245,43,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,67,2,21,5,497,11,28,423,35,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,133,1,21,5,354,5,11,315,23,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,154,1,21,5,561,12,20,463,66,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,183,1,21,5,95,2,2,77,14,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,237,1,21,5,399,5,14,365,15,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,340,1,21,5,259,3,16,225,15,2505,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,16,1,22,5,210,7,7,122,74,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,19,7,22,5,262,37,144,81,0,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,147,1,22,5,281,5,12,169,95,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,208,1,22,5,28,1,3,11,13,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,258,1,22,5,5,0,0,4,1,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,272,2,22,5,638,20,33,585,0,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,311,2,22,5,537,15,43,479,0,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,349,5,22,5,464,35,93,336,0,2425,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,32,4,23,5,301,28,82,191,0,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,98,4,23,5,412,28,68,307,9,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,99,1,23,5,276,4,11,192,69,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,139,1,23,5,10,0,1,6,3,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,186,2,23,5,409,15,32,316,46,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,229,1,23,5,176,1,6,150,19,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,270,1,23,5,198,3,5,163,27,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,376,1,23,5,23,0,1,20,2,1805,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,38,1,24,6,327,2,13,244,68,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,95,1,24,6,195,1,13,141,40,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,114,1,24,6,138,4,7,106,21,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,158,1,24,6,59,2,4,41,12,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,268,1,24,6,467,7,24,311,125,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,273,1,24,6,150,3,8,111,28,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,274,1,24,6,379,6,13,307,53,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,327,1,24,6,376,6,18,290,62,2091,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,2,1,25,6,307,4,13,241,49,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,34,1,25,6,225,3,8,153,61,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,58,1,25,6,87,1,7,60,19,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,127,6,25,6,536,40,117,379,0,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,176,2,25,6,135,3,32,100,0,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,210,4,25,6,287,9,79,199,0,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,333,1,25,6,80,1,2,60,17,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,359,1,25,6,268,3,10,221,34,1925,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,11,4,26,6,387,25,80,263,19,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,23,1,26,6,197,5,16,136,40,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,25,1,26,6,336,4,19,254,59,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,47,1,26,6,639,6,38,434,161,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,87,1,26,6,199,3,13,144,39,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,179,1,26,6,133,1,4,101,27,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,290,2,26,6,386,8,20,297,61,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,336,2,26,6,370,8,18,246,98,2647,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,19,7,27,6,363,51,145,153,14,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,21,1,27,6,355,5,16,227,107,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,220,1,27,6,117,1,6,75,35,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,231,2,27,6,255,18,53,184,0,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,289,1,27,6,264,3,11,165,85,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,366,1,27,6,100,0,6,73,21,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,380,2,27,6,271,11,27,233,0,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,381,1,27,6,189,4,16,123,46,1914,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,73,1,28,7,419,7,20,193,199,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,110,8,28,7,378,61,147,170,0,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,165,1,28,7,182,0,10,103,69,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,217,2,28,7,308,12,26,270,0,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,244,2,28,7,375,12,36,327,0,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,306,1,28,7,475,7,20,308,140,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,331,2,28,7,256,6,37,127,86,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,379,1,28,7,542,13,22,310,197,2935,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,19,7,29,7,396,53,129,214,0,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,75,1,29,7,245,4,11,123,107,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,76,6,29,7,479,37,129,313,0,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,168,2,29,7,472,7,35,430,0,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,194,1,29,7,53,1,3,34,15,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,202,1,29,7,371,7,17,226,121,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,286,2,29,7,378,6,34,185,153,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,339,3,29,7,341,19,65,257,0,2735,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,7,2,30,7,168,15,34,119,0,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,11,4,30,7,357,27,83,247,0,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,64,1,30,7,441,6,27,276,132,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,81,2,30,7,325,14,42,269,0,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,196,1,30,7,206,1,10,137,58,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,294,1,30,7,156,4,11,102,39,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,295,2,30,7,457,9,45,403,0,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,349,5,30,7,458,39,99,320,0,2568,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,9,7,31,7,310,42,124,144,0,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,56,1,31,7,192,4,7,120,61,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,86,1,31,7,436,5,18,273,140,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,186,2,31,7,217,9,33,175,0,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,230,1,31,7,360,1,14,263,82,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,243,1,31,7,450,12,21,298,119,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,262,1,31,7,168,1,10,116,41,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,355,1,31,7,290,5,19,179,87,2423,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,74,2,32,8,380,7,32,341,0,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,85,1,32,8,152,2,10,79,61,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,110,8,32,8,449,52,164,233,0,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,240,1,32,8,361,7,15,196,143,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,299,1,32,8,215,4,10,138,63,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,303,2,32,8,365,12,26,200,127,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,360,1,32,8,184,3,5,120,56,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,371,1,32,8,298,3,17,223,55,2404,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,31,1,33,8,189,3,16,122,48,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,36,2,33,8,612,16,65,531,0,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,111,2,33,8,239,11,21,207,0,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,119,5,33,8,673,41,143,489,0,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,140,1,33,8,228,2,15,149,62,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,211,1,33,8,222,7,8,119,88,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,221,2,33,8,470,15,40,287,128,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,373,1,33,8,71,2,5,35,29,2704,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,9,7,34,8,336,39,116,181,0,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,67,2,34,8,127,13,25,89,0,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,107,2,34,8,349,10,37,212,90,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,141,1,34,8,34,0,2,24,8,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,177,2,34,8,224,13,34,177,0,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,247,3,34,8,480,27,75,378,0,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,296,1,34,8,378,5,23,240,110,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,298,1,34,8,227,5,16,117,89,2155,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,42,1,35,8,189,2,16,118,53,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,76,6,35,8,403,36,117,250,0,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,118,1,35,8,239,4,5,123,107,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,169,1,35,8,368,7,16,249,96,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,259,2,35,8,231,9,32,190,0,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,290,2,35,8,146,11,22,113,0,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,293,4,35,8,445,36,97,312,0,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,319,1,35,8,338,8,12,247,71,2359,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,27,1,36,9,0,0,0,0,0,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,77,2,36,9,269,4,20,209,36,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,252,2,36,9,689,23,66,600,0,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,261,1,36,9,59,2,2,31,24,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,265,2,36,9,676,17,49,357,253,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,344,1,36,9,481,8,25,286,162,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,362,1,36,9,74,3,2,45,24,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,374,2,36,9,237,6,28,158,45,2485,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,30,1,37,9,8,0,2,6,0,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,119,5,37,9,573,51,132,390,0,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,163,1,37,9,46,0,1,25,20,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,189,3,37,9,563,25,70,468,0,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,259,2,37,9,349,11,31,245,62,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,330,2,37,9,315,11,46,258,0,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,332,1,37,9,218,5,7,148,58,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,365,1,37,9,59,2,2,32,23,2131,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,131,2,38,9,381,7,22,256,96,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,150,2,38,9,402,2,26,255,119,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,173,2,38,9,470,4,26,307,133,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,188,1,38,9,80,4,2,51,23,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,206,2,38,9,843,19,53,516,255,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,279,1,38,9,6,0,0,3,3,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,304,1,38,9,614,7,32,391,184,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,378,1,38,9,20,0,0,12,8,2816,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,22,2,39,9,437,10,44,383,0,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,44,1,39,9,8,0,0,7,1,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,48,2,39,9,437,17,32,388,0,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,98,4,39,9,410,31,65,314,0,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,100,1,39,9,9,0,0,3,6,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,102,1,39,9,247,4,12,149,82,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,127,6,39,9,405,43,134,228,0,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,148,1,39,9,63,3,3,42,15,2016,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,123,2,40,10,215,9,25,181,0,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,164,1,40,10,412,9,23,228,152,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,234,2,40,10,224,7,29,166,22,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,287,1,40,10,123,1,5,46,71,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,308,1,40,10,571,12,27,302,230,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,334,2,40,10,564,19,52,275,218,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,356,1,40,10,238,1,15,109,113,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,374,2,40,10,206,6,31,169,0,2553,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,18,1,41,10,233,4,11,130,88,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,72,1,41,10,417,5,17,225,170,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,77,2,41,10,137,9,15,113,0,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,79,1,41,10,365,7,15,150,193,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,88,1,41,10,326,11,16,182,117,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,151,1,41,10,348,7,17,231,93,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,161,1,41,10,336,7,14,189,126,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,349,5,41,10,362,31,90,241,0,2524,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,11,4,42,10,267,24,65,178,0,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,22,2,42,10,365,11,38,172,144,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,41,1,42,10,307,8,16,166,117,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,98,4,42,10,320,20,69,231,0,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,137,1,42,10,152,1,10,86,55,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,149,1,42,10,410,8,18,218,166,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,170,1,42,10,375,6,17,173,179,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,350,2,42,10,322,5,23,200,94,2518,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,10,2,43,10,212,14,24,105,69,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,105,2,43,10,329,15,36,192,86,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,127,6,43,10,322,46,112,164,0,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,134,1,43,10,287,6,15,151,115,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,197,1,43,10,243,5,16,156,66,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,209,2,43,10,260,10,24,182,44,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,307,1,43,10,223,3,9,102,109,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,328,1,43,10,313,2,8,170,133,2189,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,26,1,44,11,49,1,4,18,26,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,48,2,44,11,334,13,44,114,163,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,171,1,44,11,167,1,5,88,73,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,182,1,44,11,213,3,9,115,86,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,215,1,44,11,251,6,13,147,85,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,249,1,44,11,56,2,3,33,18,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,291,1,44,11,326,6,16,178,126,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,349,5,44,11,313,42,98,151,22,1709,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,55,2,45,11,261,8,22,146,85,1972,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,57,1,45,11,47,1,3,29,14,1972,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,96,1,45,11,684,12,36,254,382,1972,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,127,6,45,11,301,43,125,105,28,1972,2516
16,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,241,2,45,11,277,8,17,134,118,1972,2516
